brand,product_name,price,currency,source,url,timestamp,sold_count,crawl_date,crawl_hour
['ACER'],"Laptop Acer Gaming Nitro V ANV15 51 53NE - NH.QNASV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",17590000,VND,thegioididong,https://www.thegioididong.com/laptop/acer-nitro-v-anv15-51-53ne-i5-nhqnasv002,2025-11-25 10:48:43,10000.0,2025-11-25,10
['MACBOOK'],Laptop MacBook Pro 14 inch M4 Pro 48GB/1TB,66690000,VND,thegioididong,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-48gb-1tb,2025-11-25 10:48:43,1150.0,2025-11-25,10
['ACER'],"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",31690000,VND,thegioididong,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-72bm-i7-13620h-nh-qz9sv-004,2025-11-25 10:48:43,320.0,2025-11-25,10
['ASUS'],"Laptop Asus Vivobook 16 M1607KA - MB091WS (R7 AI 350, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",19490000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-vivobook-16-m1607ka-r7-ai-350-mb091ws,2025-11-25 10:48:43,1130.0,2025-11-25,10
['ASUS'],"Laptop Asus Vivobook S16 S3607CA - SH082WS (Ultra 5 225H, 16GB, 512GB, Full HD OLED, OfficeH24+365, Win11)",22990000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-vivobook-s16-s3607ca-ultra-5-225h-sh082ws,2025-11-25 10:48:44,70.0,2025-11-25,10
['HP'],"Laptop HP EliteBook 6 G1i 13 - BQ9Q3PT (Ultra 7 255U, 16GB, 512GB, WUXGA, Cảm ứng, Win11)",30490000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-elitebook-6-g1i-13-ultra-7-255u-bq9q3pt,2025-11-25 10:48:44,,2025-11-25,10
['LENOVO'],"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0065VN (R5 AI 340, 32GB, 512GB, WUXGA OLED, Win11)",24190000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r5-ai-350-83hx0065vn,2025-11-25 10:48:44,4450.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,24490000,VND,thegioididong,https://www.thegioididong.com/laptop-man-hinh-gap-360-do,2025-11-25 10:48:44,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,41990000,VND,thegioididong,https://www.thegioididong.com/laptop-ky-thuat,2025-11-25 10:48:44,,2025-11-25,10
['HP'],"Laptop HP Elitebook 630 G10 - 9J0B4PT (i5 1335U, 16GB, 512GB, Full HD, Win11)",20990000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-elitebook-630-g10-i5-19j0b4pt,2025-11-25 10:48:44,5330.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,14890000,VND,thegioididong,https://www.thegioididong.com/laptop#hmenuid25,2025-11-25 10:48:45,,2025-11-25,10
['DELL'],"Laptop Dell 15 DC15250 - CPH997 (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365B, Win11)",21990000,VND,thegioididong,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-1355u-cph997,2025-11-25 10:48:45,160.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00M3VN (R5 7235HS,16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",23190000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15arp9-r5-83jc00m3vn,2025-11-25 10:48:45,530.0,2025-11-25,10
['HP'],"Laptop HP Probook 450 G10 - 9H8H1PT (i7 1355U, 16GB, 512GB, Full HD, Win11)",23990000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-probook-450-g10-i7-9h8h1pt,2025-11-25 10:48:46,1260.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,49990000,VND,thegioididong,https://www.thegioididong.com/laptop-ssd-2-tb,2025-11-25 10:48:46,,2025-11-25,10
['ASUS'],"Laptop Asus TUF Gaming F15 FX507ZC4 - HN229W (i5 12500H, 16GB, 1TB, RTX 3050 4GB, Full HD 144Hz, Win11)",20490000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zc4-i5-hn229w,2025-11-25 10:48:46,29000.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,14890000,VND,thegioididong,https://www.thegioididong.com/laptop-18-gb,2025-11-25 10:48:46,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,29390000,VND,thegioididong,https://www.thegioididong.com/laptop-snapdragon-x,2025-11-25 10:48:47,,2025-11-25,10
['HP'],"Laptop HP 14 ep1137TU - C2CY8PA (Ultra 7 155H, 16GB, 512GB, Full HD, Win11)",21690000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-14-ep1137tu-ultra-7-155h-c2cy8pa,2025-11-25 10:48:47,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,99990000,VND,thegioididong,https://www.thegioididong.com/laptop-ssd-3-tb,2025-11-25 10:48:47,,2025-11-25,10
['LENOVO'],"Laptop Lenovo ThinkPad T14s - 21R1000AVN (Ultra 7 255H, 32GB, 512GB, WUXGA, Win11 Pro)",43590000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-thinkpad-t14s-ultra-7-21r1000avn,2025-11-25 10:48:47,40.0,2025-11-25,10
['HP'],"Laptop HP OmniBook 7 16 az0038TU - C2CX1PA (Core 5 210H, 24GB, 512GB, WUXGA, OfficeH24, Win11)",25490000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0038tu-core-5-210h-c2cx1pa,2025-11-25 10:48:47,,2025-11-25,10
['LENOVO'],"Laptop Lenovo V14 G4 AMN - 82YT00YNVN (R5 7520U, 16GB, 512GB, Full HD, Win11)",12490000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-v14-g4-amn-r5-82yt00ynvn,2025-11-25 10:48:47,5600.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo Ideapad Slim 3 14IRH10 - 83K0000CVN (i5 13420H, 24GB, 512GB, WUXGA OLED, Win11)",19190000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-oled-14irh10-i5-83k0000cvn,2025-11-25 10:48:47,15000.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo ThinkBook 14 G7 - 21MR0070VN (Ultra 7 155U, 32GB, 1TB, WUXGA, Win11)",28090000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-g7-ultra-7-21mr0070vn,2025-11-25 10:48:48,960.0,2025-11-25,10
['ACER'],"Laptop Acer Gaming Aspire 7 A715 76G 5806 - NH.QMFSV.002 (i5 12450H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18690000,VND,thegioididong,https://www.thegioididong.com/laptop/acer-aspire-7-gaming-a715-76g-5806-i5-nhqmfsv002,2025-11-25 10:48:49,16000.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo Gaming LOQ 15IAX9 - 83GS00D9VN (i5 12450HX, 24GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22690000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-loq-15iax9-i5-83gs00d9vn,2025-11-25 10:48:49,38000.0,2025-11-25,10
['MSI'],"Laptop MSI Gaming Titan 18 HX AI A2XWIG - 090VN (Ultra 9 285HX, 64GB, 6TB, RTX 5080 16GB, 4K 120Hz, Win11)",145200000,VND,thegioididong,https://www.thegioididong.com/laptop/msi-titan-18-hx-ai-a2xwig-ultra-9-090vn,2025-11-25 10:48:49,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,21390000,VND,thegioididong,https://www.thegioididong.com/laptop-core-i7,2025-11-25 10:48:49,,2025-11-25,10
['DELL'],"Laptop Dell Inspiron 15 3530 - P16WD21 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,VND,thegioididong,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-1334u-p16wd21,2025-11-25 10:48:49,5520.0,2025-11-25,10
['MSI'],"Laptop MSI Gaming Katana 15 B13UDXK - 2410VN (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",20690000,VND,thegioididong,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i5-2410vn,2025-11-25 10:48:49,560.0,2025-11-25,10
['MSI'],"Laptop MSI Gaming Thin 15 B13UC - 3247VN_16GB (i5 13420H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",19490000,VND,thegioididong,https://www.thegioididong.com/laptop/msi-gaming-thin-15-b13uc-i5-13420h-3247vn-16gb,2025-11-25 10:48:49,890.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10R - 83J0006DVN (Core 5 210H, 32GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",22990000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14irh10r-core-5-83j0006dvn,2025-11-25 10:48:50,680.0,2025-11-25,10
['DELL'],"Laptop Dell Gaming Alienware 16 Aurora AC16250 - C9H321W11II5070 (Core 9 270H, 32GB, 1TB, RTX 5070 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",63990000,VND,thegioididong,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-9-270h-c9h321w11ii5070,2025-11-25 10:48:50,60.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo Gaming Legion 7 16IAX10 - 83KY001VVN (Ultra 9 275HX, 32GB, 1TB, RTX 5070 8GB, WQXGA OLED 240Hz, OfficeH24, Win11)",68690000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-gaming-legion-7-16iax10-ultra-9-275hx-83ky001vvn,2025-11-25 10:48:50,10.0,2025-11-25,10
['HP'],"Laptop HP Elitebook 635 Aero G11 - A8WS7PT (R7 8840HS, 16GB, 512GB, WUXGA, Win11)",25790000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-elitebook-635-aero-g11-r7-a8ws7pt,2025-11-25 10:48:51,410.0,2025-11-25,10
['HP'],"Laptop HP Pavilion 15 eg3112TU - 8U6L9PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",21090000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3112tu-i7-8u6l9pa,2025-11-25 10:48:51,4090.0,2025-11-25,10
['ACER'],"Laptop Acer Aspire Lite 15 AL15 42P R50R - NX.D34SV.004 (R5 7430U, 16GB, 512GB, Full HD, Win11)",12690000,VND,thegioididong,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-42p-r50r-r5-7430u-nxd34sv004,2025-11-25 10:48:51,1090.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,14890000,VND,thegioididong,https://www.thegioididong.com/laptop-ryzen-5,2025-11-25 10:48:52,,2025-11-25,10
['DELL'],"Laptop Dell 15 DC15250 - DC5I5357W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,VND,thegioididong,https://www.thegioididong.com/laptop/dell-15-dc15250-i5-dc5i5357w1,2025-11-25 10:48:52,4390.0,2025-11-25,10
['ASUS'],"Laptop Asus Vivobook 16 X1605VA - MB1875WS (i7 13620H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",17990000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i7-mb1875ws,2025-11-25 10:48:52,10000.0,2025-11-25,10
['MACBOOK'],Laptop MacBook Air 13 inch M4 16GB/256GB,25290000,VND,thegioididong,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb,2025-11-25 10:48:52,57000.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo ThinkBook 14 - 21SG007VVN (Core 7 240H, 32GB, 1TB, WUXGA, Win11)",28290000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-core-7-240h-21sg007vvn,2025-11-25 10:48:52,70.0,2025-11-25,10
['ASUS'],"Laptop Asus Gaming Vivobook K3605VC - RP364W (i5 13420H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11)",19190000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-k3605vc-i5-rp364w,2025-11-25 10:48:52,11000.0,2025-11-25,10
['HP'],"Laptop HP Gaming VICTUS 16 s0077AX - 8C5N6PA (R7 7840HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22490000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa,2025-11-25 10:48:53,6080.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,53890000,VND,thegioididong,https://www.thegioididong.com/laptop-rtx-50-series,2025-11-25 10:48:53,,2025-11-25,10
['ACER'],"Laptop Acer Gaming Nitro V 15 ANV15 41 R1JY - NH.QPFSV.001 (R5 6600H, 16GB, 512GB, RTX 3050 6GB, Full HD 165Hz, Win11)",19990000,VND,thegioididong,https://www.thegioididong.com/laptop/acer-nitro-v-15-anv15-41-r1jy-r5-nhqpfsv001,2025-11-25 10:48:53,22000.0,2025-11-25,10
['GIGABYTE'],"Laptop GIGABYTE Gaming G6 MF RC56 - 9RC56MF0HJIIXIVN000 (i7 13620H, 16GB, 512GB, RTX 4050 6GB, WUXGA 165Hz, Win11)",23390000,VND,thegioididong,https://www.thegioididong.com/laptop/gigabyte-g6-mf-rc56-i7-9rc56mf0hjiixivn000,2025-11-25 10:48:54,1730.0,2025-11-25,10
['ACER'],"Laptop Acer Gaming Predator Helios 18 AI PH18 73 98AQ - NH.QVWSV.001 (Ultra 9 275HX, 192GB, 6TB, RTX 5090 24GB, 4K 120Hz, Win11 Pro)",149990000,VND,thegioididong,https://www.thegioididong.com/laptop/acer-predator-helios-18-ai-ph18-73-98aq-ultra-9-nhqvwsv001,2025-11-25 10:48:54,10.0,2025-11-25,10
['MSI'],"Laptop MSI Gaming Thin 15 B13UC - 1411VN_16GB (i7 13620H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",20290000,VND,thegioididong,https://www.thegioididong.com/laptop/msi-thin-15-b13uc-i7-13620h-1411vn-16gb,2025-11-25 10:48:54,1450.0,2025-11-25,10
['HP'],"Laptop HP Gaming OMEN 16 xf0071AX - 8W946PA (R7 7840HS, 32GB, 1TB, RTX 4060 8GB, QHD 240Hz, Win11)",57790000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-omen-16-xf0071ax-r7-8w946pa,2025-11-25 10:48:54,60.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,22790000,VND,thegioididong,https://www.thegioididong.com/laptop-ultra-5,2025-11-25 10:48:54,,2025-11-25,10
['MACBOOK'],Laptop MacBook Air 15 inch M4 16GB/256GB,29990000,VND,thegioididong,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb,2025-11-25 10:48:55,7730.0,2025-11-25,10
['ACER'],"Laptop Acer Swift Go 14 AI 73 71ZX - NX.KSLSV.002 (Ultra 7 155H, 16GB, 512GB, 2.8K, Win11)",26490000,VND,thegioididong,https://www.thegioididong.com/laptop/acer-swift-go-14-ai-73-71zx-ultra-7-nxkslsv002,2025-11-25 10:48:55,940.0,2025-11-25,10
['ASUS'],"Laptop Asus Zenbook 14 UM3406KA - PP590WS (R7 AI 350, 32GB, 1TB, 3K OLED 120Hz, OfficeH24+365, Win11)",30490000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-zenbook-14-um3406ka-r7-ai-350-pp590ws,2025-11-25 10:48:55,160.0,2025-11-25,10
['ASUS'],"Laptop Asus Vivobook S16 S3607VA - RP155WS (Core 5 210H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",19990000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-vivobook-s16-s3607va-core-5-210h-rp155ws,2025-11-25 10:48:55,1090.0,2025-11-25,10
['ASUS'],"Laptop Asus Vivobook Go E1404FA - EB482W (R5 7520U, 16GB, 512GB, Full HD, Win11)",13990000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-vivobook-go-e1404fa-r5-7520u-eb482w,2025-11-25 10:48:56,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,22790000,VND,thegioididong,https://www.thegioididong.com/laptop-ai,2025-11-25 10:48:57,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,22490000,VND,thegioididong,https://www.thegioididong.com/laptop-ryzen-ai-200-series,2025-11-25 10:48:57,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,99990000,VND,thegioididong,https://www.thegioididong.com/laptop-250-hz,2025-11-25 10:48:57,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,22090000,VND,thegioididong,https://www.thegioididong.com/laptop-card-roi,2025-11-25 10:48:58,,2025-11-25,10
['LENOVO'],"Laptop Lenovo ThinkBook 16 G8 IRL - 21SH0097VN (Core 5 210H, 16GB, 512GB, WUXGA, Win11)",21190000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-g8-irl-core-5-21sh0097vn,2025-11-25 10:48:58,380.0,2025-11-25,10
['ASUS'],"Laptop Asus Vivobook Go 15 E1504FA - NJ776W (R5 7520U, 16GB, 512GB, Full HD, Win11)",13190000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-vivobook-go-15-e1504fa-r5-nj776w,2025-11-25 10:48:59,268000.0,2025-11-25,10
['LENOVO'],"Laptop Lenovo ThinkPad X9 15 - 21Q60054VN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Win11 Pro)",54890000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-thinkpad-x9-15-ultra-7-21q60054vn,2025-11-25 10:48:59,10.0,2025-11-25,10
['DELL'],"Laptop Dell Inspiron 14 5440 - 71059084 (Core 7 150U, 16GB, 1TB, MX570A 2GB, 2.2K, OfficeH24+365B, Win11)",30490000,VND,thegioididong,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-150u-71059084,2025-11-25 10:48:59,10.0,2025-11-25,10
['HP'],"Laptop HP 240R G10 - C3RU6AT (Core 3 100U, 8GB, 512GB, Full HD, Win11)",12390000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-240r-g10-core-3-100u-c3ru6at,2025-11-25 10:48:59,,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,14890000,VND,thegioididong,https://www.thegioididong.com/laptop#hmenuid9,2025-11-25 10:48:59,,2025-11-25,10
['HP'],"Laptop HP Pavilion 15 eg2082TU - 7C0Q5PA (i5 1240P, 8GB, 512GB, Full HD, Win11)",15590000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-pavilion-15-eg2082tu-i5-7c0q5pa,2025-11-25 10:49:00,36000.0,2025-11-25,10
['ASUS'],"Laptop Asus Zenbook DUO UX8406CA - PZ109WS (Ultra 9 285H, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, OfficeH24+365, Win11)",57990000,VND,thegioididong,https://www.thegioididong.com/laptop/asus-zenbook-duo-ux8406ca-ultra-9-pz109ws,2025-11-25 10:49:00,100.0,2025-11-25,10
['HP'],"Laptop HP 240 G10 - B73TJAT (i3 1315U, 8GB, 512GB, Full HD, Win11)",11690000,VND,thegioididong,https://www.thegioididong.com/laptop/hp-240-g10-i3-b73tjat,2025-11-25 10:49:00,14000.0,2025-11-25,10
['DELL'],"Laptop Dell Gaming Alienware 16 Aurora AC16250 - C7H161W11II5050 (Core 7 240H, 16GB, 1TB, RTX 5050 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",36990000,VND,thegioididong,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-7-240h-c7h161w11ii5050,2025-11-25 10:49:01,590.0,2025-11-25,10
['MACBOOK'],Laptop MacBook Pro 16 inch M4 Max 36GB/1TB,89490000,VND,thegioididong,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-max-36gb-1tb,2025-11-25 10:49:01,300.0,2025-11-25,10
['MSI'],"Laptop MSI Gaming Katana 15 B13VEK - 2416VN (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23290000,VND,thegioididong,https://www.thegioididong.com/laptop/msi-katana-15-b13vek-i5-2416vn,2025-11-25 10:49:01,370.0,2025-11-25,10
"['HP', 'ASUS', 'ACER', 'LENOVO', 'DELL', 'MSI', 'MACBOOK', 'GIGABYTE', 'SAMSUNG']",Laptop,14890000,VND,thegioididong,https://www.thegioididong.com/laptop#hmenuid12,2025-11-25 10:49:02,,2025-11-25,10
['LENOVO'],"Laptop Lenovo IdeaPad Slim 3 14IRH10 - 83K0000AVN (i5 13420H, 24GB, 512GB, WUXGA, Win11)",16690000,VND,thegioididong,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-14irh10-i5-83k0000avn,2025-11-25 10:49:02,130.0,2025-11-25,10
