brand,product_name,price,currency,source,url,timestamp,sold_count
['MacBook'],Laptop MacBook Air 13 inch M2 16GB/256GB,19690000,VND,thegioididong,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb,2025-11-21 19:54:54,10400
